Coordinates,Attribute1,Attribute2,Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,File
"((3, 3), (3, 4))",82,209.390243902439,500,2,2000,2,40406040202030302030505030205010205060604010504010501050103020302030103060502030505060201030601040,board_n_1758.txt
"((4, 3), (5, 3))",67,194.88059701492537,500,2,2000,2,40406040202030302030505030205010205060604010504010501050103020302030103060502030505060201030601040,board_n_1758.txt
"((4, 4), (5, 4))",98,222.21088435374148,500,2,2000,2,40406040202030302030505030205010205060604010504010501050103020302030103060502030505060201030601040,board_n_1758.txt
"((5, 3), (5, 4))",1555,536.9841422957169,500,2,2000,2,40406040202030302030505030205010205060604010504010501050103020302030103060502030505060201030601040,board_n_1758.txt
"((1, 3), (2, 3))",6,161.66666666666666,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((2, 2), (2, 3))",6,136.66666666666666,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((2, 3), (3, 3))",9,223.33333333333334,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((2, 3), (2, 4))",12,277.7777777777778,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((2, 4), (3, 4))",7,190.0,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((3, 1), (4, 1))",7,175.71428571428572,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((3, 3), (3, 4))",6,153.33333333333334,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((3, 4), (4, 4))",6,156.66666666666666,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((3, 4), (3, 5))",6,135.0,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((3, 5), (3, 6))",6,156.66666666666666,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((4, 4), (4, 5))",1921,889.361022285022,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((5, 4), (5, 5))",8,214.375,500,2,2000,2,50101030304050602060504010203020504050102040304050405010402030105020303050601020501020201060202010,board_n_37.txt
"((0, 4), (1, 4))",15,144.33333333333334,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((1, 3), (1, 4))",24,210.70833333333334,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((1, 4), (2, 4))",22,201.8181818181818,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((1, 4), (1, 5))",17,168.8235294117647,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((3, 3), (4, 3))",16,155.0,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((3, 4), (4, 4))",1873,548.4546521580663,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((4, 0), (4, 1))",16,155.0,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((4, 4), (4, 5))",17,168.8235294117647,500,2,2000,2,40104030106040403060105010503060603010403020103050202040206020203020504050204050504040105030504030,board_n_2251.txt
"((0, 2), (1, 2))",7,151.42857142857142,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((1, 2), (1, 3))",7,144.28571428571428,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((2, 0), (3, 0))",43,421.48837209302326,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((2, 0), (2, 1))",7,169.28571428571428,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((2, 3), (2, 4))",7,138.57142857142858,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((3, 2), (4, 2))",7,141.42857142857142,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((3, 3), (4, 3))",1875,800.5903322751275,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((4, 1), (4, 2))",11,246.8181818181818,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((4, 2), (5, 2))",15,299.2888888888889,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((4, 2), (4, 3))",7,171.42857142857142,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((4, 3), (5, 3))",7,164.28571428571428,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((5, 1), (5, 2))",7,151.42857142857142,500,2,2000,2,20203060102020601020301060304060301050305010404020606010304050403020405010402040603030306010105020,board_n_937.txt
"((2, 2), (3, 2))",6,209.44444444444443,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((2, 3), (2, 4))",6,226.66666666666666,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((2, 4), (3, 4))",5,180.0,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((2, 4), (2, 5))",1972,821.6606015969587,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((4, 1), (5, 1))",5,194.66666666666669,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((5, 3), (5, 4))",6,211.66666666666666,500,2,2000,2,60303010206040403040102030204050602030102060604030503050601050306060501020102030604050504040103050,board_n_704.txt
"((1, 0), (1, 1))",38,193.97368421052633,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((1, 5), (2, 5))",1592,421.0011964584825,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((1, 5), (1, 6))",33,180.6060606060606,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((2, 3), (3, 3))",31,169.67741935483872,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((2, 4), (2, 5))",28,158.28571428571428,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((3, 0), (3, 1))",30,165.7777777777778,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((3, 1), (4, 1))",31,169.67741935483872,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((3, 4), (4, 4))",36,187.72222222222223,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((4, 0), (4, 1))",71,253.63380281690135,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((4, 4), (4, 5))",49,220.3673469387755,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((5, 4), (5, 5))",61,241.60655737704917,500,2,2000,2,20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030,board_n_710.txt
"((1, 4), (2, 4))",37,196.27027027027026,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((2, 0), (3, 0))",33,183.93939393939394,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((2, 3), (2, 4))",24,150.00000000000003,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((3, 3), (3, 4))",61,240.50819672131146,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((3, 4), (4, 4))",22,135.18181818181816,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((4, 4), (4, 5))",23,145.6521739130435,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((5, 2), (6, 2))",28,168.89285714285714,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((5, 5), (6, 5))",1772,572.4452730302058,500,2,2000,2,10301050203060205060605040401030406040606040101050106060302030206030106060301010503020206020401020,board_n_1957.txt
"((0, 3), (0, 4))",58,159.24137931034483,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((1, 0), (2, 0))",116,209.3965517241379,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((1, 2), (2, 2))",70,175.16666666666663,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((2, 1), (2, 2))",1444,484.0345820692096,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((2, 2), (3, 2))",123,212.32520325203254,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((2, 3), (2, 4))",189,234.62660619803478,500,2,2000,2,20401040201010206060404050206060305040302040305030606010403010105050202060502060402050404030306050,board_n_738.txt
"((2, 5), (3, 5))",22,134.54545454545453,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((2, 5), (2, 6))",34,184.64705882352942,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((3, 1), (3, 2))",1792,531.1617373511909,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((3, 5), (4, 5))",28,164.92857142857142,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((4, 1), (5, 1))",35,188.62857142857143,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((5, 1), (6, 1))",26,153.69230769230774,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((5, 1), (5, 2))",31,176.7741935483871,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((5, 5), (5, 6))",32,179.5625,500,2,2000,2,10203040103030506040206050402040501060305050306030305020604060505040202060101020201020104040505060,board_n_2286.txt
"((0, 2), (0, 3))",40,170.85000000000002,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((1, 1), (2, 1))",1531,408.8572206152218,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((1, 3), (1, 4))",55,201.0,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((2, 4), (2, 5))",122,258.21311475409834,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((3, 2), (4, 2))",40,170.29999999999998,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((3, 2), (3, 3))",87,237.01149425287358,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((4, 1), (4, 2))",83,232.90763052208834,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((4, 2), (4, 3))",42,177.5,500,2,2000,2,60602030403040405040201020201040602030103060306030104050104030604020302030106020303050205020604060,board_n_2292.txt
"((0, 1), (1, 1))",14,160.0,500,2,2000,2,50503040501030506010205010602050605030301060504030605020601020206060504020606010206040203020301020,board_n_1943.txt
"((1, 0), (1, 1))",13,150.76923076923077,500,2,2000,2,50503040501030506010205010602050605030301060504030605020601020206060504020606010206040203020301020,board_n_1943.txt
"((2, 0), (2, 1))",13,151.53846153846155,500,2,2000,2,50503040501030506010205010602050605030301060504030605020601020206060504020606010206040203020301020,board_n_1943.txt
"((2, 3), (3, 3))",14,164.28571428571428,500,2,2000,2,50503040501030506010205010602050605030301060504030605020601020206060504020606010206040203020301020,board_n_1943.txt
