Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,Move_1_Coordinates,Move_1_Attribute1,Move_1_Attribute2,Move_2_Coordinates,Move_2_Attribute1,Move_2_Attribute2,Move_3_Coordinates,Move_3_Attribute1,Move_3_Attribute2,Move_4_Coordinates,Move_4_Attribute1,Move_4_Attribute2,Move_5_Coordinates,Move_5_Attribute1,Move_5_Attribute2,Move_6_Coordinates,Move_6_Attribute1,Move_6_Attribute2,Move_7_Coordinates,Move_7_Attribute1,Move_7_Attribute2,File,Move_8_Coordinates,Move_8_Attribute1,Move_8_Attribute2,Move_9_Coordinates,Move_9_Attribute1,Move_9_Attribute2,Move_10_Coordinates,Move_10_Attribute1,Move_10_Attribute2,Move_11_Coordinates,Move_11_Attribute1,Move_11_Attribute2,Move_12_Coordinates,Move_12_Attribute1,Move_12_Attribute2,Move_13_Coordinates,Move_13_Attribute1,Move_13_Attribute2,Move_14_Coordinates,Move_14_Attribute1,Move_14_Attribute2,Move_15_Coordinates,Move_15_Attribute1,Move_15_Attribute2,Move_16_Coordinates,Move_16_Attribute1,Move_16_Attribute2,Move_17_Coordinates,Move_17_Attribute1,Move_17_Attribute2,Move_18_Coordinates,Move_18_Attribute1,Move_18_Attribute2,Move_19_Coordinates,Move_19_Attribute1,Move_19_Attribute2,Move_20_Coordinates,Move_20_Attribute1,Move_20_Attribute2,Move_21_Coordinates,Move_21_Attribute1,Move_21_Attribute2,Move_22_Coordinates,Move_22_Attribute1,Move_22_Attribute2,Move_23_Coordinates,Move_23_Attribute1,Move_23_Attribute2
500,2,2000,2,30405010206020602050603010603050204050201020302060504150603040304060403020101050402060602040303020,"((1, 1), (1, 2))",56,276.8690476190477,"((2, 0), (2, 1))",56.0,276.60119047619054,"((2, 1), (2, 2))",50.0,267.2,"((3, 5), (4, 5))",507.0,614.6421527190757,"((4, 4), (5, 4))",32.0,216.875,"((4, 4), (4, 5))",1000.0,417.1526904761903,"((4, 5), (5, 5))",32.0,216.5,board_n_1841.txt,"((4, 5), (4, 6))",209.0,365.99840510366835,"((5, 0), (5, 1))",58.0,280.712643678161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50202050606020204030206030403040606020106040102030406050602050504020203010406010306010206020604050,"((0, 0), (1, 0))",1477,318.4392698627645,"((0, 3), (1, 3))",63.0,147.77777777777777,"((1, 4), (2, 4))",82.0,167.46341463414637,"((2, 3), (2, 4))",87.0,171.44827586206895,"((3, 0), (3, 1))",176.0,212.2064393939394,"((5, 3), (6, 3))",115.0,189.52173913043478,,,,board_n_2390.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40605010403030203060406050603020302020102020501050602040604040304030502030402020502050502020603020,"((1, 1), (2, 1))",1923,716.041960726047,"((2, 0), (2, 1))",9.0,164.44444444444446,"((2, 1), (2, 2))",10.0,171.0,"((2, 5), (3, 5))",8.0,135.0,"((2, 5), (2, 6))",9.0,153.33333333333334,"((4, 3), (4, 4))",8.0,132.5,"((5, 2), (6, 2))",12.0,200.0,board_n_1869.txt,"((5, 4), (6, 4))",12.0,207.91666666666666,"((5, 5), (5, 6))",9.0,161.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30302020501060302030204022202050104020405050101060605050503060305010301020106050405060304060406010,"((0, 1), (1, 1))",5,303.0,"((0, 2), (1, 2))",6.0,353.88888888888886,"((1, 3), (1, 4))",14.0,500.4761904761904,"((1, 4), (2, 4))",1918.0,1047.6996126917907,"((2, 0), (2, 1))",5.0,290.66666666666663,"((2, 3), (2, 4))",5.0,255.0,"((3, 2), (4, 2))",26.0,582.0256410256409,board_n_606.txt,"((3, 3), (4, 3))",4.0,251.25,"((3, 4), (4, 4))",4.0,195.0,"((3, 4), (3, 5))",4.0,203.75,"((4, 2), (5, 2))",5.0,312.66666666666663,"((4, 2), (4, 3))",4.0,193.33333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50405060403060406010306010505050306020102050201020206020401040503020306050205030105040603020504050,"((0, 0), (1, 0))",14,179.28571428571428,"((1, 3), (1, 4))",31.0,303.0215053763441,"((3, 1), (3, 2))",12.0,151.66666666666666,"((3, 5), (4, 5))",1908.0,525.5497238028674,"((3, 5), (3, 6))",11.0,140.0,"((4, 4), (4, 5))",11.0,136.36363636363637,"((4, 5), (4, 6))",13.0,168.46153846153845,board_n_160.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20106060106060603050202010605060203010305060405020301010201020306030502060403020404050306020404010,"((0, 3), (0, 4))",7,177.14285714285714,"((0, 4), (0, 5))",6.0,166.66666666666666,"((1, 2), (2, 2))",6.0,170.55555555555554,"((1, 4), (1, 5))",6.0,156.66666666666666,"((2, 0), (2, 1))",1913.0,773.4076037803184,"((2, 2), (2, 3))",6.0,155.0,"((2, 3), (3, 3))",8.0,218.75,board_n_174.txt,"((2, 4), (3, 4))",7.0,187.14285714285714,"((2, 4), (2, 5))",6.0,155.0,"((3, 2), (3, 3))",6.0,163.33333333333334,"((3, 3), (3, 4))",7.0,190.0,"((3, 4), (4, 4))",9.0,248.88888888888889,"((3, 4), (3, 5))",6.0,145.0,"((5, 4), (6, 4))",7.0,176.1904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10604060402030405030503040305020301060501020304010501050505010603040105010506060201040205030201020,"((2, 0), (3, 0))",98,176.36734693877543,"((2, 5), (3, 5))",135.0,197.02222222222224,"((3, 1), (3, 2))",181.0,212.5745856353591,"((3, 5), (3, 6))",66.0,147.12121212121218,"((4, 1), (5, 1))",111.0,185.21621621621622,"((4, 1), (4, 2))",111.0,184.97297297297303,"((4, 2), (5, 2))",1056.0,321.86972402597456,board_n_612.txt,"((4, 2), (4, 3))",159.0,205.65618448637318,"((5, 5), (6, 5))",83.0,165.42168674698803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50405030101020103010502010601030102030601050404060102010603060102010406050501050303010404060204050,"((1, 5), (1, 6))",98,193.59183673469389,"((2, 5), (2, 6))",67.0,165.61194029850745,"((3, 1), (4, 1))",166.0,224.93975903614458,"((3, 3), (3, 4))",361.0,258.6491228070175,"((3, 4), (4, 4))",262.0,246.54452926208654,"((3, 5), (4, 5))",63.0,160.09523809523805,"((4, 5), (4, 6))",909.0,443.591178165435,board_n_1896.txt,"((5, 3), (5, 4))",74.0,173.3243243243244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40601060403030206040103050605010102050103030406030304060502060202040303060105060503020506030302050,"((0, 4), (1, 4))",33,210.78787878787878,"((1, 2), (1, 3))",1879.0,510.18621015906746,"((1, 3), (2, 3))",18.0,140.0,"((4, 1), (4, 2))",28.0,191.60714285714286,"((5, 1), (5, 2))",18.0,140.44444444444446,"((5, 2), (6, 2))",24.0,177.16666666666666,,,,board_n_2347.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10605060503050303020505060103030104030102040401060605020301050104040103050304050102010403040603040,"((0, 2), (1, 2))",27,270.0740740740741,"((0, 3), (1, 3))",11.0,140.3030303030303,"((2, 0), (3, 0))",13.0,168.46153846153845,"((3, 0), (4, 0))",12.0,147.5,"((3, 2), (4, 2))",1889.0,824.4364113035366,"((4, 1), (4, 2))",14.0,182.85714285714286,"((4, 2), (4, 3))",10.0,132.0,board_n_821.txt,"((4, 3), (5, 3))",12.0,150.83333333333334,"((4, 3), (4, 4))",12.0,149.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40401040401030604010402040506060301040102030506050503010103040603010102010405060304030502020101040,"((0, 1), (0, 2))",5,150.0,"((0, 2), (0, 3))",4.0,135.0,"((0, 4), (1, 4))",5.0,164.0,"((0, 5), (1, 5))",5.0,170.0,"((1, 3), (1, 4))",6.0,243.8888888888889,"((1, 4), (2, 4))",5.0,182.66666666666669,"((1, 4), (1, 5))",5.0,196.66666666666669,board_n_1128.txt,"((2, 2), (3, 2))",9.0,362.5925925925926,"((2, 2), (2, 3))",5.0,146.0,"((2, 3), (2, 4))",5.0,196.0,"((2, 5), (2, 6))",5.0,148.0,"((3, 1), (3, 2))",1930.0,814.2963607204529,"((3, 5), (3, 6))",5.0,196.0,"((4, 4), (4, 5))",6.0,232.7777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10505020103050106040302030305030206060102050205020106010304050105040202040102060206060301030605020,"((1, 3), (1, 4))",1895,562.8127319177436,"((2, 2), (3, 2))",22.0,195.0,"((2, 5), (3, 5))",25.0,210.4,"((4, 2), (4, 3))",38.0,261.280701754386,"((5, 5), (5, 6))",20.0,178.40000000000003,,,,,,,board_n_2353.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40502030405030601040302050404010102050204060304050304030301040306050505020102040202030405020204050,"((1, 2), (2, 2))",64,194.125,"((1, 4), (2, 4))",1438.0,410.59783760513943,"((2, 4), (2, 5))",48.0,169.66666666666666,"((3, 1), (4, 1))",47.0,167.0212765957447,"((3, 5), (3, 6))",171.0,257.2982456140352,"((5, 3), (5, 4))",96.0,223.59375,"((5, 4), (6, 4))",95.0,223.41052631578947,board_n_835.txt,"((5, 5), (6, 5))",41.0,153.46341463414635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40405060604050205030201060403020602040406030203010301050503060201060603040402040405050406050303050,"((0, 5), (1, 5))",1826,766.9063918009692,"((1, 0), (1, 1))",15.0,171.33333333333334,"((1, 5), (1, 6))",17.0,182.94117647058823,"((2, 3), (3, 3))",14.0,157.14285714285714,"((3, 1), (4, 1))",16.0,178.125,"((3, 3), (4, 3))",13.0,146.15384615384616,"((3, 4), (4, 4))",21.0,220.0,board_n_1882.txt,"((4, 0), (5, 0))",14.0,157.38095238095244,"((4, 0), (4, 1))",26.0,244.3846153846154,"((5, 2), (5, 3))",16.0,175.0,"((5, 3), (5, 4))",22.0,219.0151515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60605030206020603060605040405020103040103030205030205060503040503060405040405020206030505020205060,"((0, 1), (1, 1))",1547,408.4305568381202,"((0, 2), (1, 2))",27.0,149.25925925925927,"((0, 3), (1, 3))",34.0,176.1764705882353,"((1, 0), (1, 1))",82.0,259.6951219512195,"((1, 4), (2, 4))",36.0,185.55555555555554,"((2, 0), (3, 0))",35.0,181.71428571428572,"((3, 2), (3, 3))",33.0,176.36363636363637,board_n_1672.txt,"((3, 4), (4, 4))",36.0,182.5,"((4, 3), (4, 4))",29.0,161.37931034482762,"((4, 5), (4, 6))",34.0,177.05882352941177,"((5, 0), (6, 0))",36.0,183.19444444444446,"((5, 3), (6, 3))",37.0,187.78378378378378,"((5, 5), (6, 5))",34.0,179.97058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60404030406040206010103010602030505020301030501010604060306030406050202040604010404060302050602060,"((0, 3), (0, 4))",39,212.35897435897436,"((1, 4), (1, 5))",133.0,302.2180451127819,"((2, 0), (2, 1))",36.0,202.05555555555554,"((2, 1), (3, 1))",38.0,205.5,"((5, 3), (5, 4))",1725.0,523.4914515757988,"((5, 4), (6, 4))",29.0,180.55172413793105,,,,board_n_1114.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60103010305060402050102010304060203030404050306050203020503040106030601020201020606050304050306020,"((2, 4), (2, 5))",120,171.16666666666666,"((2, 5), (3, 5))",688.0,245.32558139534888,"((4, 4), (5, 4))",135.0,178.83703703703702,"((4, 4), (4, 5))",96.0,156.39583333333331,"((4, 5), (5, 5))",169.0,191.39250493096648,"((4, 5), (4, 6))",400.0,228.48928571428573,"((5, 0), (6, 0))",112.0,166.99107142857142,board_n_1100.txt,"((5, 1), (6, 1))",121.0,171.77134986225892,"((5, 3), (5, 4))",159.0,187.91194968553458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10501030301040506040302060504040101060101050301050503010205060506020601020103040601050502040406010,"((0, 2), (1, 2))",29,175.06896551724137,"((1, 2), (2, 2))",71.0,258.0,"((2, 3), (2, 4))",36.0,197.97222222222223,"((2, 4), (2, 5))",1722.0,690.8102013162987,"((4, 2), (5, 2))",35.0,196.71428571428572,"((4, 4), (4, 5))",30.0,179.1,"((4, 5), (5, 5))",43.0,216.7674418604651,board_n_1666.txt,"((4, 5), (4, 6))",34.0,193.76470588235293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50104030405040402060402010404010106060305030502050504050506010603030604020204040601030502030202060,"((0, 3), (1, 3))",196,176.48299319727883,"((1, 2), (2, 2))",145.0,160.41839080459772,"((3, 1), (3, 2))",628.0,297.52259629966625,"((3, 2), (4, 2))",569.0,216.5836471671269,"((3, 5), (3, 6))",240.0,185.88730158730155,"((5, 5), (5, 6))",222.0,182.31831831831826,,,,board_n_809.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60306030605010603060502020603060504040106040206020504050303050202030302030401030204010605030204010,"((1, 1), (2, 1))",7,164.28571428571428,"((2, 0), (2, 1))",8.0,200.0,"((2, 1), (2, 2))",1946.0,793.3353765966825,"((2, 2), (3, 2))",7.0,182.85714285714286,"((2, 5), (3, 5))",9.0,234.44444444444446,"((4, 4), (5, 4))",7.0,172.85714285714286,"((4, 5), (5, 5))",7.0,171.42857142857142,board_n_996.txt,"((5, 4), (5, 5))",9.0,219.44444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10602040106030102020504020404040103010106040505020402020505060102020406010605040504040505010502030,"((1, 5), (2, 5))",36,232.22222222222223,"((2, 2), (2, 3))",36.0,231.4814814814815,"((3, 0), (4, 0))",22.0,171.36363636363637,"((3, 2), (4, 2))",23.0,179.56521739130434,"((3, 3), (4, 3))",72.0,292.5138888888889,"((3, 3), (3, 4))",25.0,186.08,"((3, 4), (4, 4))",48.0,261.2638888888888,board_n_1921.txt,"((5, 1), (6, 1))",22.0,174.77272727272728,"((5, 3), (6, 3))",59.0,278.6666666666666,"((5, 4), (6, 4))",23.0,181.30434782608697,"((5, 5), (6, 5))",1634.0,954.1629995531437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40304030206040504040305020105010501060605010606020204030505010503050201010302050101020601010404060,"((0, 0), (1, 0))",25,150.96000000000004,"((0, 1), (1, 1))",1763.0,399.3983604786196,"((3, 0), (4, 0))",29.0,168.48275862068962,"((4, 2), (5, 2))",25.0,146.4,"((4, 2), (4, 3))",25.0,149.6,"((4, 4), (5, 4))",25.0,149.8,"((5, 1), (6, 1))",57.0,229.5438596491228,board_n_96.txt,"((5, 1), (5, 2))",27.0,158.66666666666666,"((5, 2), (6, 2))",24.0,145.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10305040406060405050305060206030605050104030504020106060106050306040306060301010201010302040405060,"((1, 2), (2, 2))",23,150.95652173913044,"((1, 3), (2, 3))",1763.0,550.4379934995372,"((1, 3), (1, 4))",26.0,165.0,"((2, 2), (2, 3))",21.0,139.04761904761904,"((2, 5), (3, 5))",37.0,206.05405405405406,"((3, 4), (4, 4))",99.0,285.61616161616143,"((5, 5), (5, 6))",31.0,187.25806451612902,board_n_1935.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10102060305050306030102010203020106050601020105060304020303040105010403020403020605010301060505040,"((0, 3), (1, 3))",24,179.58333333333334,"((2, 0), (3, 0))",23.0,176.40579710144925,"((3, 0), (4, 0))",26.0,189.92307692307693,"((5, 0), (5, 1))",1927.0,524.5615069068616,,,,,,,,,,board_n_82.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40403040604010402040305020203010502040403020402020406030501040403050202020503040205030306030202030,"((0, 1), (1, 1))",13,167.17948717948718,"((0, 2), (1, 2))",18.0,228.88888888888889,"((0, 2), (0, 3))",13.0,176.92307692307693,"((3, 0), (3, 1))",14.0,192.14285714285714,"((3, 1), (4, 1))",18.0,233.05555555555554,"((3, 4), (4, 4))",14.0,185.0,"((4, 3), (4, 4))",1878.0,539.0414321213025,board_n_982.txt,"((4, 4), (5, 4))",18.0,231.48148148148144,"((4, 5), (4, 6))",14.0,187.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20401040103020305040301030306010301040605020401030302040505030601020304030202010102060406040502030,"((0, 2), (1, 2))",10,201.5,"((1, 3), (1, 4))",11.0,218.03030303030303,"((2, 2), (3, 2))",1910.0,614.8947145350287,"((2, 2), (2, 3))",11.0,204.54545454545453,"((2, 3), (2, 4))",8.0,154.58333333333334,"((3, 2), (4, 2))",14.0,270.5952380952381,"((3, 2), (3, 3))",9.0,162.22222222222223,board_n_772.txt,"((5, 5), (6, 5))",15.0,271.55555555555554,"((5, 5), (5, 6))",12.0,229.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30301010303040206030402030106050411040506040604350103060204020604050205010506020301040106020505040,"((0, 2), (1, 2))",18,726.3888888888889,"((1, 2), (1, 3))",52.0,860.4423076923077,"((1, 3), (2, 3))",5.0,417.6666666666667,"((2, 0), (2, 1))",15.0,693.0,"((2, 2), (3, 2))",9.0,569.4444444444445,"((2, 5), (3, 5))",6.0,467.5,"((3, 1), (4, 1))",22.0,761.6666666666667,board_n_766.txt,"((4, 1), (4, 2))",1873.0,1044.4635801998354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40501010202060206020106060302020104030102010506030405050206040303020405030204010102040302060204030,"((1, 1), (2, 1))",1847,477.66058215381537,"((1, 2), (2, 2))",24.0,160.91666666666666,"((1, 2), (1, 3))",24.0,163.75,"((2, 2), (2, 3))",27.0,175.33333333333334,"((2, 3), (2, 4))",33.0,198.6060606060606,"((3, 0), (4, 0))",24.0,162.41666666666669,"((3, 3), (3, 4))",21.0,144.28571428571428,board_n_1909.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30403050301060501240604040204040301160503060205013402060605010504030404020306020102030306020205050,"((1, 1), (1, 2))",43,614.1007751937983,"((1, 2), (2, 2))",29.0,571.9195402298849,"((1, 2), (1, 3))",49.0,632.2312925170068,"((1, 4), (2, 4))",11.0,410.45454545454544,"((2, 3), (3, 3))",1735.0,857.188815699191,"((3, 2), (4, 2))",9.0,347.40740740740745,"((4, 2), (4, 3))",101.0,688.1428571428573,board_n_55.txt,"((5, 2), (6, 2))",23.0,528.0144927536231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10103050105060203020206020506020205060102030206020305060105040202060404010406060202030202040606050,"((1, 0), (2, 0))",16,178.4375,"((1, 0), (1, 1))",36.0,288.8333333333333,"((1, 1), (2, 1))",25.0,246.2666666666667,"((1, 1), (1, 2))",15.0,165.0,"((1, 3), (2, 3))",1645.0,537.3057316543625,"((1, 4), (1, 5))",17.0,184.11764705882354,"((2, 2), (3, 2))",18.0,195.27777777777777,board_n_955.txt,"((2, 2), (2, 3))",35.0,287.42857142857144,"((2, 3), (3, 3))",16.0,176.875,"((3, 1), (3, 2))",16.0,182.5,"((3, 2), (3, 3))",25.0,245.73333333333332,"((4, 4), (5, 4))",30.0,268.9888888888889,"((4, 4), (4, 5))",30.0,265.00000000000006,"((4, 5), (5, 5))",18.0,198.33333333333334,"((5, 3), (6, 3))",21.0,225.71428571428572,"((5, 4), (5, 5))",20.0,213.75,"((5, 5), (6, 5))",17.0,193.2941176470588,,,,,,,,,,,,,,,,,,
500,2,2000,2,30405020203050603220201030105040501040605030504050102050301050502050206020501030101030606040104010,"((0, 2), (1, 2))",10,204.66666666666669,"((0, 4), (1, 4))",10.0,215.33333333333334,"((2, 1), (3, 1))",14.0,270.11904761904765,"((2, 2), (3, 2))",14.0,266.42857142857144,"((2, 2), (2, 3))",8.0,174.16666666666669,"((2, 3), (2, 4))",11.0,233.1818181818182,"((3, 1), (4, 1))",10.0,216.5,board_n_2233.txt,"((3, 1), (3, 2))",20.0,328.00000000000006,"((3, 2), (4, 2))",12.0,252.36111111111117,"((3, 2), (3, 3))",11.0,235.0,"((3, 5), (4, 5))",28.0,368.57142857142856,"((4, 4), (4, 5))",11.0,230.75757575757572,"((4, 5), (4, 6))",19.0,323.85964912280707,"((5, 0), (6, 0))",11.0,227.72727272727272,"((5, 2), (5, 3))",15.0,285.99999999999994,"((5, 3), (5, 4))",1769.0,925.9106705429484,"((5, 4), (6, 4))",14.0,274.88095238095235,"((5, 5), (6, 5))",13.0,254.23076923076923,,,,,,,,,,,,,,,
500,2,2000,2,10105050401060106030402040603060603060604060105030201020602060102060203060601010306010303020206040,"((0, 4), (1, 4))",54,163.5185185185185,"((1, 2), (1, 3))",56.0,166.875,"((1, 4), (2, 4))",76.0,191.56578947368422,"((2, 0), (3, 0))",50.0,157.36,"((2, 0), (2, 1))",982.0,431.5692949277471,"((2, 2), (3, 2))",47.0,151.06382978723408,"((2, 2), (2, 3))",92.0,206.83695652173904,board_n_1048.txt,"((2, 3), (2, 4))",96.0,209.20138888888889,"((2, 5), (2, 6))",53.0,161.81132075471697,"((3, 0), (3, 1))",55.0,165.8181818181818,"((4, 0), (5, 0))",45.0,146.84444444444446,"((4, 1), (5, 1))",46.0,148.95652173913044,"((5, 0), (6, 0))",81.0,197.01234567901244,"((5, 0), (5, 1))",131.0,228.33078880407126,"((5, 4), (6, 4))",81.0,197.50617283950612,"((5, 5), (5, 6))",55.0,165.59999999999997,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20504030306010305060503050602020106020501060505010106060601030604050304010304060306020601010501030,"((2, 1), (3, 1))",64,181.0625,"((2, 2), (3, 2))",1661.0,330.9161147902872,"((3, 5), (4, 5))",126.0,228.11111111111111,"((5, 1), (6, 1))",66.0,183.33333333333334,"((5, 5), (5, 6))",83.0,200.4578313253012,,,,,,,board_n_941.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60406040303040206030104030201010502040102040204030606050501020401010604060202060603060601020606010,"((0, 1), (1, 1))",9,176.11111111111111,"((0, 3), (0, 4))",9.0,168.88888888888889,"((3, 1), (3, 2))",10.0,185.0,"((3, 4), (4, 4))",16.0,282.7500000000001,"((3, 5), (4, 5))",8.0,163.75,"((4, 2), (4, 3))",1938.0,770.4258931642831,"((4, 5), (4, 6))",10.0,200.33333333333331,board_n_799.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40606030502010503010304050302050606020405020105030604060106030503060303050602060402060403030404010,"((1, 4), (1, 5))",53,228.81132075471697,"((2, 3), (3, 3))",29.0,162.59770114942532,"((2, 4), (3, 4))",1729.0,448.6970264489071,"((3, 3), (4, 3))",68.0,251.0147058823529,"((3, 5), (4, 5))",46.0,214.31884057971013,"((4, 4), (4, 5))",36.0,190.22222222222223,"((4, 5), (5, 5))",39.0,199.56410256410257,board_n_2227.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10305050403030402010204030606020405020102020404060103050104050201060601030203030104060202030302040,"((2, 1), (2, 2))",80,167.475,"((2, 4), (2, 5))",193.0,222.32815198618306,"((2, 5), (3, 5))",92.0,177.85869565217388,"((3, 0), (3, 1))",1217.0,284.9000273897562,"((4, 1), (4, 2))",112.0,191.41666666666669,"((4, 2), (4, 3))",90.0,176.5555555555556,"((5, 1), (5, 2))",122.0,196.36885245901635,board_n_41.txt,"((5, 4), (5, 5))",94.0,180.0638297872341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60501050401030103050305030105060105030403050306040206020406050405040504040606030501030603050504060,"((0, 2), (1, 2))",15,168.0,"((0, 3), (1, 3))",17.0,190.0,"((1, 2), (1, 3))",15.0,162.0,"((1, 3), (2, 3))",15.0,164.66666666666666,"((1, 3), (1, 4))",13.0,142.30769230769232,"((1, 4), (2, 4))",18.0,193.88888888888889,"((1, 5), (2, 5))",15.0,163.33333333333334,board_n_969.txt,"((1, 5), (1, 6))",14.0,155.71428571428572,"((3, 1), (3, 2))",14.0,149.28571428571428,"((4, 1), (5, 1))",18.0,192.31481481481484,"((4, 1), (4, 2))",18.0,196.66666666666666,"((4, 5), (5, 5))",18.0,196.94444444444446,"((5, 1), (6, 1))",23.0,227.6086956521739,"((5, 1), (5, 2))",1751.0,505.1144516058841,"((5, 4), (5, 5))",21.0,215.47619047619048,"((5, 5), (6, 5))",15.0,170.66666666666666,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30101030101040105040206010205040303040402060104030605040202060602010606050504010405040105010404060,"((0, 0), (1, 0))",19,206.8421052631579,"((0, 2), (0, 3))",50.0,309.44,"((0, 3), (1, 3))",1841.0,865.3848150159954,"((0, 3), (0, 4))",17.0,193.41176470588235,"((2, 1), (2, 2))",19.0,204.6315789473684,"((3, 4), (4, 4))",17.0,190.58823529411765,"((5, 3), (6, 3))",20.0,211.5,board_n_69.txt,"((5, 4), (6, 4))",17.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50501060304060602040605030503050501010202040603030105010502040606040502060201030501010203060602050,"((4, 1), (5, 1))",67,153.82089552238807,"((4, 5), (4, 6))",78.0,165.97435897435892,"((5, 0), (5, 1))",1578.0,314.9130152694789,"((5, 1), (6, 1))",85.0,170.74509803921566,"((5, 1), (5, 2))",85.0,171.59215686274513,"((5, 5), (5, 6))",107.0,187.17757009345794,,,,board_n_1706.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40405040405050606020404060301020201020205050503050403030305060401040106020201040606030505040104010,"((0, 1), (0, 2))",2,120.0,"((0, 2), (0, 3))",2.0,200.0,"((2, 2), (2, 3))",2.0,160.0,"((2, 3), (2, 4))",2.0,180.0,"((2, 4), (3, 4))",2.0,180.0,"((3, 2), (3, 3))",2.0,160.0,"((3, 4), (4, 4))",2.0,140.0,board_n_1060.txt,"((4, 3), (4, 4))",3.0,358.88888888888886,"((4, 4), (5, 4))",2.0,180.0,"((4, 4), (4, 5))",2.0,160.0,"((5, 1), (6, 1))",2.0,166.66666666666669,"((5, 3), (5, 4))",1973.0,1262.339419464363,"((5, 4), (6, 4))",2.0,180.0,"((5, 4), (5, 5))",2.0,186.66666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,
